id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_243,2016-04-29,10:30:44,,,2,163561,1,1,7,2,16,10,7,15,9,5,,"15,5",1,3.736
SI_243,2016-04-29,10:30:59,,,2,175960,2,2,7,9,14,10,6,3,4,2,,"4,1",1,1.555
SI_243,2016-04-29,10:31:11,,,2,188303,3,3,7,3,7,13,2,9,5,4,,"3,1",1,1.4
SI_243,2016-04-29,10:31:23,,,2,201801,4,4,7,4,13,5,3,8,14,10,,"2,5",1,2.636
SI_243,2016-04-29,10:31:37,,,2,213953,5,5,7,11,2,12,15,9,1,5,,"13,6",1,1.262
SI_243,2016-04-29,10:31:49,,,2,230114,6,6,7,4,15,16,12,5,13,1,,"9,6",0,5.301
SI_243,2016-04-29,10:32:05,,,2,245113,7,7,7,9,7,1,12,8,2,3,,"8,5",0,4.135
SI_243,2016-04-29,10:32:20,,,2,257756,8,8,7,11,16,15,6,3,12,4,,"16,2",1,1.765
SI_243,2016-04-29,10:32:33,,,2,270485,9,9,7,3,6,10,4,13,12,1,,"13,5",1,1.846
SI_243,2016-04-29,10:32:46,,,2,283151,10,10,7,16,10,4,5,14,9,2,,"16,1",1,1.749
