id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_223,2015-12-17,22:42:08,1450388528515,5,592760,1,1,7,14,13,16,12,15,5,7,,"10,3",1,1.845
SI_223,2015-12-17,22:42:21,1450388528515,5,606843,2,2,7,6,10,16,11,2,9,7,,"2,5",1,3.214
SI_223,2015-12-17,22:42:35,1450388528515,5,619043,3,3,7,9,14,4,16,5,2,6,,"5,5",0,1.35
SI_223,2015-12-17,22:42:47,1450388528515,5,631260,4,4,7,12,11,5,14,13,1,2,,"7,4",1,1.371
SI_223,2015-12-17,22:42:59,1450388528515,5,643314,5,5,7,7,5,8,13,12,2,6,,"8,3",0,1.206
SI_223,2015-12-17,22:43:11,1450388528515,5,655537,6,6,7,14,12,9,13,7,5,2,,"7,2",1,1.38
SI_223,2015-12-17,22:43:23,1450388528515,5,668446,7,7,7,4,10,13,2,7,16,15,,"10,6",1,2.063
SI_223,2015-12-17,22:43:36,1450388528515,5,681013,8,8,7,8,3,1,14,2,9,4,,"1,3",1,1.721
SI_223,2015-12-17,22:43:49,1450388528515,5,692884,9,9,7,11,12,6,10,3,13,15,,"12,2",1,1.024
SI_223,2015-12-17,22:44:01,1450388528515,5,704697,10,10,7,5,3,13,12,2,1,11,,"3,2",1,0.955
