id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_176,2015-11-18,07:05:05,1447826705720,3,285905,1,1,7,9,12,15,7,1,10,2,,"8,5",1,1.727
SI_176,2015-11-18,07:05:18,1447826705720,3,297746,2,2,7,7,3,14,10,2,6,12,,"6,6",1,0.995
SI_176,2015-11-18,07:05:30,1447826705720,3,309749,3,3,7,11,9,8,1,6,2,4,,"1,4",1,1.147
SI_176,2015-11-18,07:05:42,1447826705720,3,321578,4,4,7,15,3,5,1,10,12,9,,"10,6",0,0.987
SI_176,2015-11-18,07:05:53,1447826705720,3,333629,5,5,7,10,15,1,7,16,8,14,,"3,7",1,1.209
SI_176,2015-11-18,07:06:06,1447826705720,3,345398,6,6,7,13,15,4,3,11,10,2,,"4,7",1,0.922
SI_176,2015-11-18,07:06:17,1447826705720,3,357149,7,7,7,8,4,2,16,10,5,15,,"10,5",1,0.907
SI_176,2015-11-18,07:06:29,1447826705720,3,368995,8,8,7,7,2,10,3,9,4,14,,"14,7",1,1.007
SI_176,2015-11-18,07:06:41,1447826705720,3,381329,9,9,7,6,5,13,1,12,2,10,,"6,1",0,1.491
SI_176,2015-11-18,07:06:53,1447826705720,3,393578,10,10,7,15,5,7,13,16,1,3,,"1,2",1,1.406
