id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_573,2016-04-29,20:33:25,,,3,340196,1,1,7,9,10,16,4,15,6,11,,"13,6",1,1.707
SI_573,2016-04-29,20:33:37,,,3,354722,2,2,7,2,9,15,14,1,8,3,,"3,7",1,3.69
SI_573,2016-04-29,20:33:52,,,3,367557,3,3,7,1,13,5,7,3,15,9,,"4,1",1,1.997
SI_573,2016-04-29,20:34:05,,,3,380524,4,4,7,4,1,13,2,7,5,8,,"4,1",1,2.056
SI_573,2016-04-29,20:34:18,,,3,393843,5,5,7,13,2,7,6,9,4,10,,"9,2",1,2.473
SI_573,2016-04-29,20:34:31,,,3,406413,6,6,7,4,2,13,14,11,10,7,,"13,3",1,1.727
SI_573,2016-04-29,20:34:44,,,3,419534,7,7,7,14,16,3,10,15,11,1,,"4,3",0,2.284
SI_573,2016-04-29,20:34:57,,,3,433554,8,8,7,9,6,5,12,13,1,14,,"8,3",1,3.179
SI_573,2016-04-29,20:35:11,,,3,446672,9,9,7,4,2,7,16,14,9,5,,"2,2",1,2.281
SI_573,2016-04-29,20:35:24,,,3,460191,10,10,7,1,5,13,16,2,15,7,,"8,4",1,2.679
