id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_146,2015-05-22,07:53:29,1432274009433,1,17904,1,1,7,3,7,5,12,15,2,1,,"9,7",1,1.404
SI_146,2015-05-22,07:53:41,1432274009433,1,29999,2,2,7,14,5,2,3,4,13,1,,"7,2",1,1.243
SI_146,2015-05-22,07:53:53,1432274009433,1,42081,3,3,7,13,9,5,7,12,15,6,,"16,7",1,1.236
SI_146,2015-05-22,07:54:05,1432274009433,1,54116,4,4,7,5,13,2,1,11,15,6,,"7,3",1,1.19
SI_146,2015-05-22,07:54:17,1432274009433,1,66233,5,5,7,15,1,6,3,5,11,14,,"10,4",1,1.277
SI_146,2015-05-22,07:54:30,1432274009433,1,78183,6,6,7,15,9,13,10,2,4,5,,"5,7",1,1.102
SI_146,2015-05-22,07:54:41,1432274009433,1,90116,7,7,7,12,16,1,15,14,5,10,,"5,6",0,1.07
SI_146,2015-05-22,07:54:53,1432274009433,1,105566,8,8,7,6,16,15,4,8,2,5,,"1,6",0,4.601
SI_146,2015-05-22,07:55:09,1432274009433,1,117750,9,9,7,7,13,11,3,12,8,1,,"8,6",1,1.337
SI_146,2015-05-22,07:55:21,1432274009433,1,130166,10,10,7,15,6,4,1,7,13,16,,"10,1",0,1.576
