id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_282,2016-04-09,10:27:39,,,1,17936,1,1,7,13,15,16,12,10,6,5,,"13,1",1,1.393
SI_282,2016-04-09,10:27:52,,,1,30939,2,2,7,5,13,11,16,1,14,2,,"13,2",1,2.133
SI_282,2016-04-09,10:28:05,,,1,43288,3,3,7,10,5,12,11,8,15,3,,"3,6",1,1.491
SI_282,2016-04-09,10:28:17,,,1,55882,4,4,7,4,3,13,7,1,2,6,,"4,2",0,1.737
SI_282,2016-04-09,10:28:30,,,1,68434,5,5,7,14,6,1,15,5,8,4,,"12,6",1,1.697
SI_282,2016-04-09,10:28:42,,,1,81140,6,6,7,12,5,9,14,6,1,10,,"10,7",1,1.844
SI_282,2016-04-09,10:28:55,,,1,93524,7,7,7,15,5,11,10,2,9,6,,"9,2",1,1.519
SI_282,2016-04-09,10:29:07,,,1,105521,8,8,7,13,2,15,16,6,9,14,,"6,5",1,1.139
SI_282,2016-04-09,10:29:19,,,1,119143,9,9,7,4,14,2,11,12,8,16,,"7,1",0,2.77
SI_282,2016-04-09,10:29:33,,,1,131513,10,10,7,11,12,14,1,4,2,7,,"7,7",0,1.506
