id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_285,2016-05-04,14:21:08,,,2,150123,1,1,7,14,12,3,13,6,4,11,,"11,5",1,1.103
SI_285,2016-05-04,14:21:20,,,2,163290,2,2,7,13,1,11,6,5,4,3,,"5,5",1,2.272
SI_285,2016-05-04,14:21:34,,,2,175919,3,3,7,8,5,13,14,2,10,9,,"10,6",1,1.718
SI_285,2016-05-04,14:21:46,,,2,187781,4,4,7,8,3,10,16,5,14,6,,"8,1",1,0.968
SI_285,2016-05-04,14:21:58,,,2,200135,5,5,7,1,6,14,9,7,16,15,,"13,7",1,1.465
SI_285,2016-05-04,14:22:10,,,2,212096,6,6,7,14,13,16,1,6,4,15,,"15,7",1,1.062
SI_285,2016-05-04,14:22:22,,,2,224691,7,7,7,14,13,8,5,4,2,3,,"7,6",1,1.711
SI_285,2016-05-04,14:22:35,,,2,237457,8,8,7,14,9,2,11,3,5,10,,"11,4",1,1.905
SI_285,2016-05-04,14:22:48,,,2,249290,9,9,7,8,11,9,10,1,5,2,,"9,3",1,0.946
SI_285,2016-05-04,14:23:00,,,2,261814,10,10,7,15,1,11,14,8,9,6,,"11,3",1,1.633
