id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_154,2015-06-16,22:12:19,1434485539943,1,22598,1,1,7,6,14,4,8,10,15,7,,"4,3",1,4.962
SI_154,2015-06-16,22:12:35,1434485539943,1,35306,2,2,7,6,1,2,13,9,3,11,,"1,5",1,1.831
SI_154,2015-06-16,22:12:48,1434485539943,1,55931,3,3,7,3,6,2,13,10,9,16,,"9,6",0,9.745
SI_154,2015-06-16,22:13:09,1434485539943,1,68144,4,4,7,4,7,12,10,2,11,13,,"5,5",1,1.356
SI_154,2015-06-16,22:13:21,1434485539943,1,80974,5,5,7,12,1,4,5,16,15,2,,"2,7",1,1.975
SI_154,2015-06-16,22:13:34,1434485539943,1,93245,6,6,7,1,12,15,8,7,14,13,,"4,6",1,1.412
SI_154,2015-06-16,22:13:46,1434485539943,1,106874,7,7,7,6,7,16,5,15,3,9,,"10,5",1,2.769
SI_154,2015-06-16,22:14:00,1434485539943,1,119065,8,8,7,5,15,14,13,12,8,2,,"5,7",1,1.332
SI_154,2015-06-16,22:14:12,1434485539943,1,133160,9,9,7,11,3,15,10,12,4,16,,"16,3",1,3.238
SI_154,2015-06-16,22:14:26,1434485539943,1,149059,10,10,7,13,3,8,11,7,10,6,,"7,5",1,5.04
