id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_236,2016-01-11,16:16:39,1452525399596,1,17919,1,1,7,8,1,7,9,13,14,4,,"9,4",1,1.421
SI_236,2016-01-11,16:16:51,1452525399596,1,30680,2,2,7,11,9,4,14,1,12,7,,"16,7",1,1.908
SI_236,2016-01-11,16:17:04,1452525399596,1,42814,3,3,7,13,15,12,16,7,11,5,,"5,7",1,1.281
SI_236,2016-01-11,16:17:16,1452525399596,1,55064,4,4,7,4,11,13,7,15,5,8,,"8,7",1,1.41
SI_236,2016-01-11,16:17:29,1452525399596,1,68180,5,5,7,9,13,10,14,4,7,8,,"14,4",1,2.277
SI_236,2016-01-11,16:17:42,1452525399596,1,80148,6,6,7,6,4,14,12,11,9,1,,"6,1",1,1.128
SI_236,2016-01-11,16:17:54,1452525399596,1,92416,7,7,7,11,13,8,12,6,2,14,,"12,5",1,1.415
SI_236,2016-01-11,16:18:06,1452525399596,1,106731,8,8,7,4,14,12,2,8,3,1,,"8,5",0,3.468
SI_236,2016-01-11,16:18:20,1452525399596,1,120047,9,9,7,14,4,12,8,6,15,16,,"15,6",1,2.475
SI_236,2016-01-11,16:18:34,1452525399596,1,132580,10,10,7,11,12,16,15,14,4,6,,"15,4",1,1.692
