id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_271,2016-04-14,10:29:29,,,2,156312,1,1,7,2,7,15,16,14,6,3,,"9,6",1,1.353
SI_271,2016-04-14,10:29:42,,,2,168458,2,2,7,5,3,10,15,9,6,8,,"6,2",1,1.273
SI_271,2016-04-14,10:29:54,,,2,181247,3,3,7,7,11,16,3,5,4,13,,"5,5",1,1.794
SI_271,2016-04-14,10:30:07,,,2,193596,4,4,7,14,3,7,13,15,8,2,,"5,3",0,1.352
SI_271,2016-04-14,10:30:19,,,2,206443,5,5,7,2,9,5,16,1,6,11,,"10,6",1,1.815
SI_271,2016-04-14,10:30:32,,,2,218686,6,6,7,1,16,10,4,5,13,8,,"5,5",1,1.3
SI_271,2016-04-14,10:30:44,,,2,230848,7,7,7,10,11,14,16,8,9,5,,"10,1",1,1.244
SI_271,2016-04-14,10:30:56,,,2,243445,8,8,7,10,6,1,7,14,4,16,,"11,7",1,1.563
SI_271,2016-04-14,10:31:09,,,2,258216,9,9,7,6,16,14,15,9,10,5,,"12,1",1,3.839
SI_271,2016-04-14,10:31:24,,,2,270168,10,10,7,13,9,5,3,4,8,15,,"15,7",1,1.027
