id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_177,2015-10-13,07:07:41,1444712861345,4,395911,1,1,7,9,14,13,15,5,6,12,,"12,7",1,2.873
SI_177,2015-10-13,07:07:55,1444712861345,4,409832,2,2,7,15,8,9,16,12,5,10,,"8,3",1,2.812
SI_177,2015-10-13,07:08:09,1444712861345,4,423175,3,3,7,6,5,9,3,2,7,8,,"5,3",1,2.149
SI_177,2015-10-13,07:08:22,1444712861345,4,435883,4,4,7,13,16,6,8,12,11,1,,"7,3",1,1.563
SI_177,2015-10-13,07:08:35,1444712861345,4,448367,5,5,7,3,7,6,14,9,2,5,,"16,6",1,1.355
SI_177,2015-10-13,07:08:47,1444712861345,4,460679,6,6,7,7,14,13,6,16,2,15,,"7,1",1,1.166
SI_177,2015-10-13,07:09:00,1444712861345,4,474798,7,7,7,2,6,7,11,3,4,16,,"16,7",0,2.989
SI_177,2015-10-13,07:09:14,1444712861345,4,487566,8,8,7,13,9,2,3,12,11,10,,"2,3",1,1.667
SI_177,2015-10-13,07:09:27,1444712861345,4,500247,9,9,7,5,6,1,15,12,11,10,,"7,7",1,1.531
SI_177,2015-10-13,07:09:39,1444712861345,4,515335,10,10,7,2,11,10,9,3,6,16,,"3,5",1,3.941
