id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_278,2016-05-10,10:43:00,,,5,579865,1,1,7,11,15,14,4,8,13,16,,"5,1",1,1.22
SI_278,2016-05-10,10:43:12,,,5,592252,2,2,7,15,10,7,6,11,8,12,,"7,2",1,1.337
SI_278,2016-05-10,10:43:24,,,5,607225,3,3,7,13,16,6,10,8,5,2,,"9,3",0,3.967
SI_278,2016-05-10,10:43:39,,,5,623644,4,4,7,9,16,12,6,15,4,8,,"6,4",1,5.441
SI_278,2016-05-10,10:43:56,,,5,636569,5,5,7,3,10,2,8,11,14,15,,"3,6",1,1.921
SI_278,2016-05-10,10:44:09,,,5,651413,6,6,7,5,6,8,1,11,16,12,,"5,2",1,3.797
SI_278,2016-05-10,10:44:24,,,5,663878,7,7,7,11,4,3,1,12,16,2,,"11,1",1,1.43
SI_278,2016-05-10,10:44:36,,,5,677698,8,8,7,10,12,16,15,14,1,8,,"14,5",1,2.737
SI_278,2016-05-10,10:44:50,,,5,691416,9,9,7,1,2,11,12,16,5,13,,"16,3",1,2.701
SI_278,2016-05-10,10:45:04,,,5,706061,10,10,7,14,13,4,5,11,16,3,,"4,3",1,3.619
