id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_168,2015-07-01,09:12:15,1435734735649,3,258382,1,1,7,8,1,7,13,10,2,14,,"14,7",1,4.507
SI_168,2015-07-01,09:12:31,1435734735649,3,271212,2,2,7,5,2,11,15,9,8,4,,"5,2",1,1.939
SI_168,2015-07-01,09:12:43,1435734735649,3,286414,3,3,7,15,1,10,7,14,2,13,,"6,3",1,4.271
SI_168,2015-07-01,09:12:59,1435734735649,3,303200,4,4,7,13,10,14,16,5,7,15,,"16,4",1,5.747
SI_168,2015-07-01,09:13:15,1435734735649,3,316421,5,5,7,9,6,7,10,15,5,16,,"15,7",0,2.242
SI_168,2015-07-01,09:13:29,1435734735649,3,332411,6,6,7,3,6,15,14,16,11,2,,"15,3",1,4.986
SI_168,2015-07-01,09:13:45,1435734735649,3,346753,7,7,7,2,14,10,9,13,16,3,,"14,6",1,3.295
SI_168,2015-07-01,09:13:59,1435734735649,3,362332,8,8,7,15,5,16,12,6,14,9,,"15,1",1,4.573
SI_168,2015-07-01,09:14:14,1435734735649,3,378879,9,9,7,2,5,14,6,4,13,9,,"10,5",0,5.648
SI_168,2015-07-01,09:14:31,1435734735649,3,392963,10,10,7,15,7,3,5,6,9,13,,"7,2",0,3.027
