id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_161,2015-05-27,12:35:37,1432722937340,3,267648,1,1,7,1,4,8,11,10,13,12,,"10,5",1,4.252
SI_161,2015-05-27,12:35:52,1432722937340,3,279542,2,2,7,13,5,9,8,10,1,6,,"16,2",1,1.03
SI_161,2015-05-27,12:36:04,1432722937340,3,291557,3,3,7,11,2,10,8,3,12,13,,"13,7",1,1.161
SI_161,2015-05-27,12:36:16,1432722937340,3,303465,4,4,7,15,11,12,14,1,7,2,,"1,5",1,1.077
SI_161,2015-05-27,12:36:28,1432722937340,3,323457,5,5,7,14,3,9,16,8,7,13,,"16,5",0,9.152
SI_161,2015-05-27,12:36:48,1432722937340,3,335179,6,6,7,2,10,14,11,13,1,12,,"12,7",1,0.885
SI_161,2015-05-27,12:37:00,1432722937340,3,349887,7,7,7,2,9,14,11,12,3,16,,"2,1",1,3.869
SI_161,2015-05-27,12:37:15,1432722937340,3,361947,8,8,7,6,15,12,11,1,16,13,,"3,5",1,1.223
SI_161,2015-05-27,12:37:27,1432722937340,3,373865,9,9,7,12,8,2,15,3,5,6,,"14,5",1,1.08
SI_161,2015-05-27,12:37:39,1432722937340,3,391308,10,10,7,16,9,5,15,13,11,14,,"11,2",1,6.608
