id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_259,2016-03-09,21:33:54,,,3,294686,1,1,7,12,15,13,4,5,14,9,,"7,7",1,2.041
SI_259,2016-03-09,21:34:07,,,3,307612,2,2,7,1,7,9,15,14,13,8,,"7,2",1,1.819
SI_259,2016-03-09,21:34:20,,,3,320244,3,3,7,15,8,13,7,1,14,5,,"6,1",1,1.52
SI_259,2016-03-09,21:34:33,,,3,332921,4,4,7,1,9,8,15,4,5,2,,"14,7",1,1.59
SI_259,2016-03-09,21:34:45,,,3,347224,5,5,7,5,8,15,10,6,4,13,,"6,5",1,3.306
SI_259,2016-03-09,21:35:00,,,3,361397,6,6,7,16,15,14,5,1,12,8,,"5,4",1,3.245
SI_259,2016-03-09,21:35:14,,,3,375682,7,7,7,11,15,9,4,16,3,1,,"16,5",1,3.27
SI_259,2016-03-09,21:35:28,,,3,393022,8,8,7,9,10,4,12,8,5,14,,"4,3",1,6.316
SI_259,2016-03-09,21:35:45,,,3,409376,9,9,7,6,13,9,2,12,16,10,,"2,4",1,5.361
SI_259,2016-03-09,21:36:02,,,3,421964,10,10,7,14,13,8,10,9,1,2,,"9,1",1,1.668
