id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_172,2015-09-26,12:41:01,1443264061135,4,431657,1,1,7,9,6,3,5,11,4,16,,"15,1",1,1.582
SI_172,2015-09-26,12:41:13,1443264061135,4,445743,2,2,7,6,13,5,8,2,1,10,,"9,1",1,3.122
SI_172,2015-09-26,12:41:27,1443264061135,4,461710,3,3,7,7,6,13,2,5,12,8,,"5,5",1,5.018
SI_172,2015-09-26,12:41:43,1443264061135,4,473798,4,4,7,3,14,8,11,10,4,1,,"2,1",1,1.12
SI_172,2015-09-26,12:41:55,1443264061135,4,487450,5,5,7,7,2,11,3,10,5,12,,"9,1",1,2.695
SI_172,2015-09-26,12:42:09,1443264061135,4,502262,6,6,7,5,14,13,15,16,2,9,,"15,4",1,3.889
SI_172,2015-09-26,12:42:24,1443264061135,4,518530,7,7,7,2,6,16,5,3,14,9,,"14,6",1,5.346
SI_172,2015-09-26,12:42:40,1443264061135,4,531761,8,8,7,4,6,10,7,1,3,14,,"6,2",0,2.284
SI_172,2015-09-26,12:42:53,1443264061135,4,543813,9,9,7,6,13,1,9,11,3,4,,"5,7",1,1.12
SI_172,2015-09-26,12:43:05,1443264061135,4,555862,10,10,7,15,7,12,1,6,13,11,,"6,5",0,1.126
