id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_240,2016-02-06,07:02:28,1454738548405,2,168176,1,1,7,15,7,10,13,14,5,6,,"7,5",1,1.708
SI_240,2016-02-06,07:02:41,1454738548405,2,183279,2,2,7,14,5,3,11,13,6,1,,"5,4",0,4.19
SI_240,2016-02-06,07:02:56,1454738548405,2,195553,3,3,7,15,1,11,8,14,16,6,,"6,7",1,1.363
SI_240,2016-02-06,07:03:08,1454738548405,2,208523,4,4,7,5,12,14,10,16,9,13,,"14,3",1,2.051
SI_240,2016-02-06,07:03:21,1454738548405,2,222786,5,5,7,9,2,4,13,11,12,5,,"2,2",1,3.361
SI_240,2016-02-06,07:03:35,1454738548405,2,235885,6,6,7,4,8,6,12,10,15,5,,"14,6",1,2.187
SI_240,2016-02-06,07:03:48,1454738548405,2,249856,7,7,7,8,5,14,10,6,4,3,,"5,6",1,3.023
SI_240,2016-02-06,07:04:02,1454738548405,2,262976,8,8,7,4,16,10,3,12,6,1,,"8,1",1,2.207
SI_240,2016-02-06,07:04:15,1454738548405,2,277785,9,9,7,14,8,7,9,5,3,1,,"8,2",1,3.881
SI_240,2016-02-06,07:04:30,1454738548405,2,293582,10,10,7,4,2,7,9,5,1,15,,"7,3",1,4.861
