id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_202,2015-10-15,22:17:15,1444940235448,1,17969,1,1,7,8,2,7,11,6,5,1,,"15,4",1,1.434
SI_202,2015-10-15,22:17:27,1444940235448,1,32358,2,2,7,5,7,6,4,14,9,1,,"3,1",1,3.461
SI_202,2015-10-15,22:17:42,1444940235448,1,46201,3,3,7,5,8,11,12,16,4,7,,"8,2",1,2.915
SI_202,2015-10-15,22:17:55,1444940235448,1,66287,4,4,7,5,3,8,9,2,6,14,,"10,5",0,9.171
SI_202,2015-10-15,22:18:16,1444940235448,1,79071,5,5,7,7,10,16,13,2,6,14,,"2,5",1,1.863
SI_202,2015-10-15,22:18:28,1444940235448,1,91941,6,6,7,13,16,9,15,4,2,8,,"2,7",1,1.888
SI_202,2015-10-15,22:18:41,1444940235448,1,104727,7,7,7,3,11,4,12,13,5,7,,"4,3",1,1.795
SI_202,2015-10-15,22:18:54,1444940235448,1,117049,8,8,7,11,9,15,16,1,4,14,,"1,7",1,1.361
SI_202,2015-10-15,22:19:06,1444940235448,1,130187,9,9,7,15,1,11,16,13,4,6,,"1,2",1,2.214
SI_202,2015-10-15,22:19:19,1444940235448,1,143860,10,10,7,11,6,7,12,10,3,5,,"2,7",1,2.733
