id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_201,2015-10-16,16:53:03,1445007183133,4,413664,1,1,7,3,5,9,13,1,8,7,,"8,6",1,1.182
SI_201,2015-10-16,16:53:15,1445007183133,4,425580,2,2,7,10,9,11,2,16,1,7,,"6,5",1,1.069
SI_201,2015-10-16,16:53:27,1445007183133,4,437493,3,3,7,9,15,7,13,12,4,3,,"5,7",1,1.068
SI_201,2015-10-16,16:53:39,1445007183133,4,449419,4,4,7,16,10,1,12,8,6,5,,"2,7",1,1.078
SI_201,2015-10-16,16:53:50,1445007183133,4,461094,5,5,7,11,2,10,3,16,14,5,,"9,7",1,0.824
SI_201,2015-10-16,16:54:02,1445007183133,4,472912,6,6,7,12,15,9,1,16,4,3,,"3,1",1,0.96
SI_201,2015-10-16,16:54:14,1445007183133,4,486237,7,7,7,12,11,7,4,6,14,8,,"5,2",1,2.481
SI_201,2015-10-16,16:54:27,1445007183133,4,498830,8,8,7,6,9,15,12,8,1,3,,"9,2",1,1.744
SI_201,2015-10-16,16:54:40,1445007183133,4,510691,9,9,7,1,6,4,16,15,7,3,,"16,4",1,1.005
SI_201,2015-10-16,16:54:52,1445007183133,4,522798,10,10,7,3,10,13,4,15,7,1,,"10,2",0,1.254
