id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_270,2016-03-14,21:37:46,,,4,440622,1,1,7,16,3,7,8,1,14,2,,"8,4",1,3.655
SI_270,2016-03-14,21:38:00,,,4,453621,2,2,7,11,13,3,10,5,1,8,,"13,2",0,2.145
SI_270,2016-03-14,21:38:13,,,4,465847,3,3,7,11,14,16,13,5,4,8,,"1,6",1,1.381
SI_270,2016-03-14,21:38:26,,,4,479991,4,4,7,6,13,11,16,12,4,8,,"13,2",0,3.302
SI_270,2016-03-14,21:38:40,,,4,492659,5,5,7,13,10,5,7,6,8,2,,"10,2",1,1.816
SI_270,2016-03-14,21:38:52,,,4,504792,6,6,7,6,1,13,14,3,11,16,,"16,7",1,1.27
SI_270,2016-03-14,21:39:05,,,4,517480,7,7,7,16,3,15,10,14,11,1,,"16,1",1,1.844
SI_270,2016-03-14,21:39:17,,,4,529598,8,8,7,8,5,9,16,4,12,14,,"8,1",1,1.269
SI_270,2016-03-14,21:39:29,,,4,542511,9,9,7,5,3,11,13,12,9,16,,"14,2",1,2.059
SI_270,2016-03-14,21:39:42,,,4,557721,10,10,7,16,5,3,8,7,14,13,,"7,4",0,4.346
