id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_264,2016-03-30,05:31:42,,,5,543985,1,1,7,9,3,5,1,15,13,16,,"3,2",1,1.789
SI_264,2016-03-30,05:31:55,,,5,560119,2,2,7,14,10,11,13,8,16,1,,"16,6",1,5.28
SI_264,2016-03-30,05:32:11,,,5,572155,3,3,7,3,11,9,14,7,8,6,,"3,1",1,1.191
SI_264,2016-03-30,05:32:23,,,5,584328,4,4,7,6,8,11,4,16,5,1,,"15,2",1,1.322
SI_264,2016-03-30,05:32:35,,,5,599349,5,5,7,7,5,6,2,10,3,15,,"3,6",1,4.173
SI_264,2016-03-30,05:32:50,,,5,613238,6,6,7,14,13,11,1,12,15,9,,"12,3",1,3.044
SI_264,2016-03-30,05:33:04,,,5,625463,7,7,7,5,7,2,3,6,8,12,,"16,5",1,1.383
SI_264,2016-03-30,05:33:17,,,5,637806,8,8,7,11,7,1,8,15,6,5,,"7,2",1,1.499
SI_264,2016-03-30,05:33:29,,,5,656547,9,9,7,16,10,11,9,6,13,12,,"9,4",1,7.887
SI_264,2016-03-30,05:33:48,,,5,668935,10,10,7,14,1,4,11,16,5,7,,"2,6",1,1.53
