id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_166,2015-06-25,07:11:05,1435209065318,5,582960,1,1,7,14,6,15,1,8,16,7,,"13,5",1,1.853
SI_166,2015-06-25,07:11:18,1435209065318,5,598127,2,2,7,6,11,2,10,7,13,14,,"15,1",1,4.265
SI_166,2015-06-25,07:11:33,1435209065318,5,610532,3,3,7,2,15,1,8,10,6,4,,"15,4",1,1.464
SI_166,2015-06-25,07:11:45,1435209065318,5,622694,4,4,7,12,10,13,11,2,15,14,,"16,2",1,1.227
SI_166,2015-06-25,07:11:57,1435209065318,5,634305,5,5,7,10,2,5,13,12,11,16,,"11,6",0,0.684
SI_166,2015-06-25,07:12:09,1435209065318,5,648379,6,6,7,15,8,13,16,9,14,3,,"3,7",1,3.188
SI_166,2015-06-25,07:12:23,1435209065318,5,660849,7,7,7,4,6,13,14,8,2,7,,"8,1",1,1.575
SI_166,2015-06-25,07:12:35,1435209065318,5,673063,8,8,7,10,15,8,16,5,4,11,,"7,3",1,1.298
SI_166,2015-06-25,07:12:48,1435209065318,5,685660,9,9,7,16,8,9,4,15,12,1,,"5,2",1,1.665
SI_166,2015-06-25,07:13:00,1435209065318,5,698207,10,10,7,7,9,1,14,13,15,12,,"16,4",0,1.627
