id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_223,2015-12-18,12:34:07,1450438447896,1,17902,1,1,7,15,14,4,2,3,7,8,,"3,5",1,1.387
SI_223,2015-12-18,12:34:20,1450438447896,1,30636,2,2,7,14,5,3,1,7,15,8,,"1,7",1,1.879
SI_223,2015-12-18,12:34:32,1450438447896,1,43730,3,3,7,15,10,9,1,7,11,6,,"8,4",1,2.244
SI_223,2015-12-18,12:34:45,1450438447896,1,55903,4,4,7,12,9,8,2,3,11,15,,"16,5",1,1.323
SI_223,2015-12-18,12:34:58,1450438447896,1,67820,5,5,7,16,14,4,15,1,7,6,,"16,2",0,1.063
SI_223,2015-12-18,12:35:10,1450438447896,1,81955,6,6,7,6,9,16,11,5,3,15,,"5,6",1,3.289
SI_223,2015-12-18,12:35:24,1450438447896,1,94441,7,7,7,10,6,16,13,12,8,4,,"6,2",1,1.644
SI_223,2015-12-18,12:35:36,1450438447896,1,106557,8,8,7,7,9,10,12,3,13,5,,"11,4",1,1.263
SI_223,2015-12-18,12:35:48,1450438447896,1,119308,9,9,7,15,11,12,8,3,6,16,,"3,5",1,1.903
SI_223,2015-12-18,12:36:01,1450438447896,1,131114,10,10,7,14,15,2,3,9,13,11,,"15,2",1,0.959
