id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_573,2016-04-30,14:20:55,,,1,19346,1,1,7,2,7,3,10,13,6,15,,"15,7",1,2.086
SI_573,2016-04-30,14:21:09,,,1,31619,2,2,7,10,14,13,6,3,4,2,,"5,2",1,1.367
SI_573,2016-04-30,14:21:21,,,1,44081,3,3,7,2,3,4,5,7,11,15,,"2,1",1,1.273
SI_573,2016-04-30,14:21:34,,,1,56518,4,4,7,4,7,6,10,11,1,9,,"2,6",1,1.571
SI_573,2016-04-30,14:21:46,,,1,69250,5,5,7,8,1,6,7,3,5,11,,"3,5",1,1.828
SI_573,2016-04-30,14:21:59,,,1,86329,6,6,7,16,7,3,10,8,6,2,,"2,7",0,6.153
SI_573,2016-04-30,14:22:16,,,1,100294,7,7,7,5,11,16,13,6,12,7,,"7,7",1,3.039
SI_573,2016-04-30,14:22:30,,,1,113767,8,8,7,5,3,8,14,13,11,10,,"8,3",0,2.611
SI_573,2016-04-30,14:22:43,,,1,128117,9,9,7,16,14,9,12,11,3,5,,"14,4",1,3.482
SI_573,2016-04-30,14:22:58,,,1,140446,10,10,7,16,4,12,10,7,5,9,,"5,6",1,1.478
