id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_186,2015-10-07,09:08:50,1444201730088,1,18644,1,1,7,6,15,11,5,9,12,13,,"6,1",1,1.623
SI_186,2015-10-07,09:09:02,1444201730088,1,30791,2,2,7,4,5,9,12,10,13,8,,"5,2",1,1.309
SI_186,2015-10-07,09:09:14,1444201730088,1,44117,3,3,7,16,5,1,13,12,6,9,,"7,5",1,2.488
SI_186,2015-10-07,09:09:28,1444201730088,1,56971,4,4,7,8,3,15,14,9,12,6,,"7,2",1,2.016
SI_186,2015-10-07,09:09:40,1444201730088,1,69277,5,5,7,12,9,11,6,14,8,5,,"2,1",1,1.469
SI_186,2015-10-07,09:09:53,1444201730088,1,83117,6,6,7,5,9,8,14,11,13,6,,"13,6",1,3.008
SI_186,2015-10-07,09:10:07,1444201730088,1,95223,7,7,7,2,14,7,1,5,3,10,,"2,1",1,1.273
SI_186,2015-10-07,09:10:19,1444201730088,1,107896,8,8,7,3,13,2,5,16,10,14,,"6,7",1,1.84
SI_186,2015-10-07,09:10:31,1444201730088,1,120193,9,9,7,12,8,4,15,11,2,9,,"9,7",1,1.458
SI_186,2015-10-07,09:10:44,1444201730088,1,132645,10,10,7,14,9,13,6,10,2,11,,"15,3",1,1.616
