id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_160,2015-06-03,12:39:26,1433327966537,3,293988,1,1,7,8,14,10,15,1,5,3,,"11,2",1,1.657
SI_160,2015-06-03,12:39:39,1433327966537,3,306429,2,2,7,13,7,9,11,14,1,6,,"16,4",1,1.519
SI_160,2015-06-03,12:39:51,1433327966537,3,319275,3,3,7,8,7,6,9,15,5,14,,"14,7",1,1.932
SI_160,2015-06-03,12:40:04,1433327966537,3,331686,4,4,7,6,5,11,14,12,7,2,,"2,7",1,1.486
SI_160,2015-06-03,12:40:16,1433327966537,3,345157,5,5,7,5,14,3,7,1,4,2,,"7,4",0,2.563
SI_160,2015-06-03,12:40:30,1433327966537,3,357121,6,6,7,2,4,3,7,9,5,10,,"12,2",1,1.052
SI_160,2015-06-03,12:40:42,1433327966537,3,370188,7,7,7,6,14,11,9,1,8,4,,"14,2",0,2.148
SI_160,2015-06-03,12:40:55,1433327966537,3,382806,8,8,7,3,10,6,12,5,2,9,,"1,4",1,1.706
SI_160,2015-06-03,12:41:07,1433327966537,3,395719,9,9,7,15,4,11,7,9,8,13,,"3,5",1,1.975
SI_160,2015-06-03,12:41:20,1433327966537,3,408352,10,10,7,14,15,11,6,1,7,8,,"15,2",1,1.707
