id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_268,2016-03-14,08:26:52,,,5,566433,1,1,7,5,4,3,8,12,10,16,,"3,3",1,2.041
SI_268,2016-03-14,08:27:05,,,5,579039,2,2,7,3,1,6,14,13,15,12,,"3,1",1,1.766
SI_268,2016-03-14,08:27:18,,,5,591801,3,3,7,6,15,12,1,3,14,5,,"6,1",0,1.911
SI_268,2016-03-14,08:27:30,,,5,604136,4,4,7,14,2,3,13,1,15,12,,"2,5",1,1.486
SI_268,2016-03-14,08:27:43,,,5,616245,5,5,7,4,15,14,7,12,6,16,,"13,3",1,1.26
SI_268,2016-03-14,08:27:55,,,5,631131,6,6,7,9,3,4,13,2,14,5,,"11,6",1,4.039
SI_268,2016-03-14,08:28:10,,,5,645164,7,7,7,15,3,1,4,2,5,8,,"3,2",1,3.186
SI_268,2016-03-14,08:28:24,,,5,660868,8,8,7,13,7,11,1,4,2,15,,"11,3",1,4.856
SI_268,2016-03-14,08:28:39,,,5,674200,9,9,7,8,12,1,9,7,6,14,,"5,6",1,2.49
SI_268,2016-03-14,08:28:53,,,5,687315,10,10,7,12,5,16,8,3,11,6,,"3,5",1,2.272
