id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_149,2015-05-30,07:40:24,1432964424050,2,159500,1,1,7,12,10,14,5,11,15,7,,"15,6",1,5.017
SI_149,2015-05-30,07:40:39,1432964424050,2,171748,2,2,7,16,5,8,9,2,11,7,,"2,5",1,1.408
SI_149,2015-05-30,07:40:52,1432964424050,2,188891,3,3,7,2,16,9,3,7,12,4,,"16,3",0,6.301
SI_149,2015-05-30,07:41:09,1432964424050,2,201641,4,4,7,5,8,6,1,3,7,11,,"3,2",1,1.914
SI_149,2015-05-30,07:41:22,1432964424050,2,213689,5,5,7,2,11,5,4,3,15,14,,"9,3",1,1.204
SI_149,2015-05-30,07:41:34,1432964424050,2,226376,6,6,7,10,5,13,11,2,3,9,,"10,2",1,1.842
SI_149,2015-05-30,07:41:46,1432964424050,2,238702,7,7,7,16,6,11,8,10,13,2,,"16,1",1,1.493
SI_149,2015-05-30,07:41:59,1432964424050,2,251216,8,8,7,7,6,2,12,5,4,9,,"2,3",0,1.671
SI_149,2015-05-30,07:42:11,1432964424050,2,263820,9,9,7,8,2,16,7,15,4,3,,"2,5",1,1.764
SI_149,2015-05-30,07:42:24,1432964424050,2,276000,10,10,7,14,5,2,10,12,13,11,,"15,7",0,1.343
