id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_271,2016-04-14,14:32:34,,,4,396389,1,1,7,1,3,11,14,10,12,15,,"15,7",1,1.222
SI_271,2016-04-14,14:32:46,,,4,408740,2,2,7,16,12,1,4,13,9,11,,"12,2",1,1.323
SI_271,2016-04-14,14:32:59,,,4,420892,3,3,7,7,3,14,1,6,11,16,,"2,6",0,1.093
SI_271,2016-04-14,14:33:11,,,4,432910,4,4,7,14,3,7,4,11,16,15,,"5,5",1,1.064
SI_271,2016-04-14,14:33:23,,,4,444951,5,5,7,11,1,12,2,4,10,5,,"2,4",1,1.172
SI_271,2016-04-14,14:33:35,,,4,457583,6,6,7,5,13,11,15,14,1,6,,"15,7",1,1.652
SI_271,2016-04-14,14:33:48,,,4,469965,7,7,7,3,11,9,7,4,6,15,,"4,5",1,1.404
SI_271,2016-04-14,14:34:00,,,4,482463,8,8,7,13,14,1,10,6,2,8,,"7,4",0,1.403
SI_271,2016-04-14,14:34:12,,,4,494705,9,9,7,3,14,16,11,2,1,12,,"14,2",1,1.33
SI_271,2016-04-14,14:34:25,,,4,507104,10,10,7,7,9,16,5,4,10,8,,"16,5",1,1.471
