id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_193,2015-11-02,17:05:21,1446480321011,1,17873,1,1,7,15,12,7,9,8,6,4,,"1,2",1,1.361
SI_193,2015-11-02,17:05:33,1446480321011,1,31230,2,2,7,14,4,8,12,13,11,3,,"6,5",1,2.5
SI_193,2015-11-02,17:05:46,1446480321011,1,43606,3,3,7,15,5,9,3,10,6,12,,"5,2",0,1.519
SI_193,2015-11-02,17:05:58,1446480321011,1,55648,4,4,7,12,5,13,6,15,4,2,,"4,6",1,1.193
SI_193,2015-11-02,17:06:11,1446480321011,1,68040,5,5,7,4,11,3,10,15,5,16,,"7,1",0,1.536
SI_193,2015-11-02,17:06:23,1446480321011,1,80184,6,6,7,13,7,15,6,5,8,14,,"15,1",1,1.292
SI_193,2015-11-02,17:06:35,1446480321011,1,92818,7,7,7,4,7,9,1,6,13,12,,"1,4",1,1.781
SI_193,2015-11-02,17:06:48,1446480321011,1,105377,8,8,7,12,5,11,14,6,16,3,,"10,7",1,1.71
SI_193,2015-11-02,17:07:00,1446480321011,1,117971,9,9,7,10,4,8,7,11,14,2,,"10,1",0,1.742
SI_193,2015-11-02,17:07:13,1446480321011,1,129839,10,10,7,9,6,2,8,7,1,11,,"9,1",1,1.018
