id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_225,2015-12-06,21:53:59,1449435239868,5,554436,1,1,7,9,8,7,4,6,12,13,,"16,7",1,1.37
SI_225,2015-12-06,21:54:12,1449435239868,5,566769,2,2,7,14,2,11,12,16,1,8,,"7,2",0,1.492
SI_225,2015-12-06,21:54:24,1449435239868,5,579196,3,3,7,7,16,5,12,13,15,2,,"14,2",0,1.591
SI_225,2015-12-06,21:54:36,1449435239868,5,593656,4,4,7,15,16,4,13,8,9,10,,"8,5",1,3.61
SI_225,2015-12-06,21:54:51,1449435239868,5,605512,5,5,7,4,8,16,2,14,11,6,,"14,5",1,1.01
SI_225,2015-12-06,21:55:03,1449435239868,5,617684,6,6,7,1,13,4,12,15,2,10,,"10,4",1,1.305
SI_225,2015-12-06,21:55:15,1449435239868,5,630256,7,7,7,13,6,2,8,9,11,3,,"12,6",1,1.696
SI_225,2015-12-06,21:55:27,1449435239868,5,643692,8,8,7,13,14,15,4,10,11,2,,"14,2",0,2.586
SI_225,2015-12-06,21:55:41,1449435239868,5,657306,9,9,7,6,8,4,9,7,5,1,,"8,2",0,2.76
SI_225,2015-12-06,21:55:54,1449435239868,5,670397,10,10,7,7,3,10,1,2,16,12,,"15,5",1,2.238
