id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_281,2016-04-08,20:39:10,,,5,518199,1,1,7,16,2,10,4,9,6,3,,"2,4",0,3.705
SI_281,2016-04-08,20:39:24,,,5,530286,2,2,7,14,4,2,15,7,9,13,,"13,7",1,1.154
SI_281,2016-04-08,20:39:36,,,5,543140,3,3,7,14,4,15,5,6,2,16,,"13,2",1,1.968
SI_281,2016-04-08,20:39:49,,,5,557891,4,4,7,10,9,4,8,16,2,12,,"10,1",0,3.857
SI_281,2016-04-08,20:40:04,,,5,570412,5,5,7,15,13,8,12,3,4,11,,"15,6",1,1.617
SI_281,2016-04-08,20:40:17,,,5,582346,6,6,7,16,7,9,4,2,10,1,,"1,7",1,1.028
SI_281,2016-04-08,20:40:28,,,5,596355,7,7,7,9,4,10,2,13,14,12,,"6,4",1,3.145
SI_281,2016-04-08,20:40:43,,,5,608414,8,8,7,7,10,14,4,16,1,15,,"14,3",1,1.186
SI_281,2016-04-08,20:40:55,,,5,620698,9,9,7,12,14,11,7,10,1,6,,"2,1",1,1.375
SI_281,2016-04-08,20:41:07,,,5,632955,10,10,7,11,4,15,10,14,5,1,,"13,3",1,1.387
