id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_293,2016-04-22,06:02:02,,,1,19992,1,1,7,2,13,14,16,15,5,4,,"2,1",1,3.281
SI_293,2016-04-22,06:02:16,,,1,35196,2,2,7,3,13,11,14,2,8,7,,"2,4",1,4.166
SI_293,2016-04-22,06:02:31,,,1,53923,3,3,7,2,12,11,15,7,4,9,,"11,6",1,7.722
SI_293,2016-04-22,06:02:50,,,1,72715,4,4,7,14,8,3,7,6,2,12,,"6,1",0,2.315
SI_293,2016-04-22,06:03:09,,,1,87320,5,5,7,14,8,1,6,15,4,11,,"7,6",0,3.649
SI_293,2016-04-22,06:03:23,,,1,100778,6,6,7,1,7,11,13,5,2,3,,"7,6",1,2.341
SI_293,2016-04-22,06:03:37,,,1,113485,7,7,7,2,9,14,3,13,5,7,,"13,5",0,1.662
SI_293,2016-04-22,06:03:50,,,1,127591,8,8,7,7,11,5,15,3,16,6,,"3,5",1,2.959
SI_293,2016-04-22,06:04:04,,,1,140742,9,9,7,12,13,1,5,10,11,7,,"11,6",0,1.834
SI_293,2016-04-22,06:04:17,,,1,154593,10,10,7,8,16,7,12,2,9,3,,"8,1",1,2.714
