id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_233,2016-02-13,17:13:21,1455380001230,2,150482,1,1,7,9,13,5,1,16,7,15,,"1,4",1,2.205
SI_233,2016-02-13,17:13:34,1455380001230,2,163605,2,2,7,10,13,3,5,7,12,4,,"5,4",0,2.169
SI_233,2016-02-13,17:13:47,1455380001230,2,176964,3,3,7,8,15,14,12,3,10,16,,"8,3",1,2.399
SI_233,2016-02-13,17:14:00,1455380001230,2,190506,4,4,7,16,1,3,13,8,2,6,,"14,7",0,2.569
SI_233,2016-02-13,17:14:14,1455380001230,2,203382,5,5,7,6,10,15,1,3,2,12,,"4,3",1,1.9
SI_233,2016-02-13,17:14:27,1455380001230,2,216524,6,6,7,4,8,10,5,16,3,9,,"7,6",1,2.188
SI_233,2016-02-13,17:14:40,1455380001230,2,229236,7,7,7,3,13,11,10,16,4,12,,"16,5",1,1.72
SI_233,2016-02-13,17:14:53,1455380001230,2,242053,8,8,7,2,15,5,12,1,13,11,,"15,4",0,1.835
SI_233,2016-02-13,17:15:06,1455380001230,2,257083,9,9,7,11,15,2,4,12,5,16,,"2,3",1,4.061
SI_233,2016-02-13,17:15:21,1455380001230,2,269474,10,10,7,2,10,5,4,16,6,12,,"10,2",1,1.433
