id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_182,2015-10-11,12:37:52,1444559872830,4,429635,1,1,7,16,11,12,7,13,5,15,,"14,2",1,1.706
SI_182,2015-10-11,12:38:05,1444559872830,4,442065,2,2,7,1,9,16,10,2,6,15,,"16,3",1,1.58
SI_182,2015-10-11,12:38:17,1444559872830,4,454420,3,3,7,10,14,8,2,7,16,9,,"5,7",0,1.501
SI_182,2015-10-11,12:38:30,1444559872830,4,467141,4,4,7,16,8,9,14,11,5,10,,"8,3",1,1.882
SI_182,2015-10-11,12:38:42,1444559872830,4,479285,5,5,7,5,7,1,4,9,11,15,,"1,1",0,1.295
SI_182,2015-10-11,12:38:55,1444559872830,4,491583,6,6,7,11,2,7,16,1,9,13,,"11,1",1,1.443
SI_182,2015-10-11,12:39:07,1444559872830,4,504271,7,7,7,13,7,11,10,4,12,15,,"5,2",1,1.833
SI_182,2015-10-11,12:39:20,1444559872830,4,516525,8,8,7,10,11,3,1,9,16,13,,"3,7",1,1.402
SI_182,2015-10-11,12:39:32,1444559872830,4,528908,9,9,7,6,12,9,7,5,3,10,,"11,6",1,1.534
SI_182,2015-10-11,12:39:44,1444559872830,4,541263,10,10,7,8,11,16,2,3,6,4,,"11,2",1,1.505
