id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_255,2016-02-26,16:45:52,1456501552328,5,524854,1,1,7,8,11,3,7,12,6,4,,"15,4",1,1.181
SI_255,2016-02-26,16:46:04,1456501552328,5,536931,2,2,7,7,16,13,11,8,12,6,,"11,4",1,1.169
SI_255,2016-02-26,16:46:16,1456501552328,5,549603,3,3,7,14,9,6,3,15,16,11,,"2,2",1,1.726
SI_255,2016-02-26,16:46:29,1456501552328,5,561502,4,4,7,7,14,11,12,10,1,4,,"4,7",1,0.936
SI_255,2016-02-26,16:46:41,1456501552328,5,576283,5,5,7,7,5,13,8,3,1,10,,"8,5",1,3.833
SI_255,2016-02-26,16:46:55,1456501552328,5,588578,6,6,7,10,1,8,4,13,12,15,,"3,3",1,1.345
SI_255,2016-02-26,16:47:08,1456501552328,5,600792,7,7,7,14,11,16,8,9,3,10,,"10,7",1,1.269
SI_255,2016-02-26,16:47:20,1456501552328,5,619989,8,8,7,15,4,7,1,12,8,10,,"4,2",0,8.196
SI_255,2016-02-26,16:47:39,1456501552328,5,632874,9,9,7,12,8,7,1,5,15,2,,"5,5",1,1.939
SI_255,2016-02-26,16:47:52,1456501552328,5,644974,10,10,7,11,10,3,12,6,8,4,,"2,7",1,1.148
