id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_268,2016-03-13,22:25:06,,,5,2335134,1,1,7,11,9,5,3,13,1,16,,"4,4",1,3.518
SI_268,2016-03-13,22:25:21,,,5,2349921,2,2,7,10,6,15,2,13,9,11,,"5,5",1,3.943
SI_268,2016-03-13,22:25:35,,,5,2363547,3,3,7,2,3,1,16,9,12,8,,"16,1",1,2.783
SI_268,2016-03-13,22:25:49,,,5,2376350,4,4,7,16,5,7,1,9,8,15,,"15,3",1,1.958
SI_268,2016-03-13,22:26:02,,,5,2390917,5,5,7,2,7,16,11,6,15,13,,"15,6",1,3.712
SI_268,2016-03-13,22:26:16,,,5,2408259,6,6,7,7,13,11,10,6,8,9,,"7,3",0,6.495
SI_268,2016-03-13,22:26:34,,,5,2421052,7,7,7,12,4,10,1,9,13,11,,"7,1",1,1.938
SI_268,2016-03-13,22:26:47,,,5,2434073,8,8,7,4,15,1,12,7,5,8,,"6,3",1,2.168
SI_268,2016-03-13,22:27:00,,,5,2446962,9,9,7,4,16,2,1,15,12,14,,"2,3",1,2.044
SI_268,2016-03-13,22:27:12,,,5,2460512,10,10,7,16,6,3,7,10,12,15,,"2,2",1,2.709
