id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_272,2016-04-14,05:05:47,,,5,549779,1,1,7,5,9,8,10,6,13,2,,"8,3",1,1.553
SI_272,2016-04-14,05:05:59,,,5,562905,2,2,7,5,13,4,16,8,2,6,,"2,3",1,2.149
SI_272,2016-04-14,05:06:12,,,5,577348,3,3,7,11,16,6,14,5,3,15,,"15,7",1,3.467
SI_272,2016-04-14,05:06:27,,,5,589540,4,4,7,12,15,1,16,6,4,9,,"15,2",1,1.215
SI_272,2016-04-14,05:06:39,,,5,602063,5,5,7,16,6,14,12,2,7,15,,"7,6",1,1.548
SI_272,2016-04-14,05:06:51,,,5,614976,6,6,7,1,11,3,7,4,13,12,,"8,1",1,1.928
SI_272,2016-04-14,05:07:04,,,5,628745,7,7,7,9,1,12,14,10,11,3,,"1,3",0,2.788
SI_272,2016-04-14,05:07:18,,,5,641255,8,8,7,1,6,14,9,16,5,15,,"14,3",1,1.541
SI_272,2016-04-14,05:07:31,,,5,653286,9,9,7,9,2,7,4,16,1,10,,"10,7",1,1.065
SI_272,2016-04-14,05:07:43,,,5,665801,10,10,7,5,3,16,2,15,4,1,,"3,2",1,1.539
