id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_252,2016-03-08,15:06:13,,,4,424612,1,1,7,2,5,3,1,4,6,15,,"2,4",1,1.654
SI_252,2016-03-08,15:06:26,,,4,437215,2,2,7,6,13,9,11,8,4,3,,"15,1",1,1.759
SI_252,2016-03-08,15:06:39,,,4,449327,3,3,7,6,8,1,3,11,2,14,,"3,4",0,1.269
SI_252,2016-03-08,15:06:51,,,4,462847,4,4,7,7,10,13,16,1,3,6,,"16,4",1,2.677
SI_252,2016-03-08,15:07:04,,,4,476612,5,5,7,9,12,16,6,14,8,2,,"11,1",0,2.915
SI_252,2016-03-08,15:07:18,,,4,488870,6,6,7,4,13,10,12,6,3,1,,"7,7",1,1.409
SI_252,2016-03-08,15:07:30,,,4,501148,7,7,7,13,14,7,2,1,15,3,,"9,7",1,1.436
SI_252,2016-03-08,15:07:42,,,4,514197,8,8,7,7,11,6,14,16,8,2,,"7,1",1,2.207
SI_252,2016-03-08,15:07:56,,,4,526060,9,9,7,16,12,11,4,10,6,8,,"6,6",1,1.015
SI_252,2016-03-08,15:08:07,,,4,537901,10,10,7,5,13,1,16,8,15,3,,"16,4",1,1.001
