id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_280,2016-05-08,20:41:42,,,5,620936,1,1,7,4,11,16,6,5,12,2,,"13,6",1,1.945
SI_280,2016-05-08,20:41:55,,,5,633775,2,2,7,7,12,6,3,11,14,2,,"14,7",1,1.821
SI_280,2016-05-08,20:42:08,,,5,648764,3,3,7,9,10,15,5,7,1,6,,"15,3",1,3.947
SI_280,2016-05-08,20:42:23,,,5,661500,4,4,7,1,2,5,3,14,16,13,,"2,2",1,1.734
SI_280,2016-05-08,20:42:35,,,5,680303,5,5,7,11,1,7,13,9,4,16,,"2,2",0,7.858
SI_280,2016-05-08,20:42:54,,,5,693147,6,6,7,4,16,2,7,15,12,11,,"4,1",1,1.838
SI_280,2016-05-08,20:43:07,,,5,705900,7,7,7,10,8,1,3,13,4,6,,"6,7",1,1.729
SI_280,2016-05-08,20:43:20,,,5,718438,8,8,7,2,7,11,8,10,1,13,,"10,5",1,1.448
SI_280,2016-05-08,20:43:32,,,5,731428,9,9,7,9,7,11,14,16,12,5,,"12,6",1,1.986
SI_280,2016-05-08,20:43:45,,,5,743917,10,10,7,13,16,9,3,14,7,4,,"9,3",1,1.469
