id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_280,2016-05-09,10:50:51,,,3,311695,1,1,7,15,13,14,2,12,9,6,,"15,1",1,1.952
SI_280,2016-05-09,10:51:04,,,3,324981,2,2,7,1,8,11,14,5,15,16,,"15,7",1,2.291
SI_280,2016-05-09,10:51:17,,,3,339301,3,3,7,6,3,8,12,15,5,16,,"16,6",0,3.298
SI_280,2016-05-09,10:51:31,,,3,352617,4,4,7,11,3,15,16,9,8,12,,"16,4",1,2.293
SI_280,2016-05-09,10:51:44,,,3,366938,5,5,7,13,12,7,1,5,10,8,,"6,3",0,3.304
SI_280,2016-05-09,10:51:59,,,3,381345,6,6,7,5,12,9,4,8,15,3,,"9,3",0,3.405
SI_280,2016-05-09,10:52:13,,,3,393652,7,7,7,4,8,16,3,7,13,10,,"6,6",1,1.301
SI_280,2016-05-09,10:52:26,,,3,405950,8,8,7,10,11,6,13,12,5,2,,"12,5",1,1.312
SI_280,2016-05-09,10:52:38,,,3,418909,9,9,7,12,9,2,5,15,6,8,,"1,2",1,1.963
SI_280,2016-05-09,10:52:51,,,3,431772,10,10,7,7,3,1,16,8,2,11,,"16,4",1,1.908
