id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_195,2015-10-25,23:05:00,1445810700783,4,489489,1,1,7,1,14,15,2,9,6,5,,"4,7",1,1.358
SI_195,2015-10-25,23:05:13,1445810700783,4,501952,2,2,7,11,4,10,1,16,12,6,,"13,7",1,1.576
SI_195,2015-10-25,23:05:25,1445810700783,4,514629,3,3,7,14,15,7,13,11,6,8,,"14,1",0,1.745
SI_195,2015-10-25,23:05:38,1445810700783,4,527200,4,4,7,7,14,3,8,15,9,11,,"6,1",1,1.709
SI_195,2015-10-25,23:05:50,1445810700783,4,541816,5,5,7,1,15,2,10,13,5,14,,"13,5",1,2.67
SI_195,2015-10-25,23:06:05,1445810700783,4,554383,6,6,7,2,6,4,16,3,12,10,,"6,4",1,1.667
SI_195,2015-10-25,23:06:17,1445810700783,4,568671,7,7,7,1,3,12,9,7,14,11,,"10,5",1,3.393
SI_195,2015-10-25,23:06:32,1445810700783,4,581119,8,8,7,2,6,16,4,8,9,12,,"16,6",1,1.555
SI_195,2015-10-25,23:06:44,1445810700783,4,596365,9,9,7,15,14,5,1,9,3,12,,"7,6",0,4.326
SI_195,2015-10-25,23:06:59,1445810700783,4,608734,10,10,7,8,11,14,15,1,10,9,,"3,1",1,1.437
