id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_160,2015-06-03,07:50:00,1433310600105,3,292669,1,1,7,13,6,10,11,1,16,5,,"11,4",1,2.242
SI_160,2015-06-03,07:50:13,1433310600105,3,305496,2,2,7,13,12,3,10,4,1,7,,"3,3",0,1.839
SI_160,2015-06-03,07:50:26,1433310600105,3,318625,3,3,7,14,2,6,8,10,11,1,,"10,5",0,2.209
SI_160,2015-06-03,07:50:39,1433310600105,3,333871,4,4,7,3,2,6,7,16,15,5,,"6,3",0,4.322
SI_160,2015-06-03,07:50:54,1433310600105,3,347828,5,5,7,10,6,11,13,8,14,12,,"8,5",1,3.024
SI_160,2015-06-03,07:51:08,1433310600105,3,360438,6,6,7,2,15,4,13,10,7,3,,"3,7",1,1.659
SI_160,2015-06-03,07:51:21,1433310600105,3,372499,7,7,7,5,3,10,6,13,2,7,,"11,2",1,1.13
SI_160,2015-06-03,07:51:33,1433310600105,3,384561,8,8,7,15,14,16,5,3,10,13,,"1,7",1,1.143
SI_160,2015-06-03,07:51:45,1433310600105,3,397453,9,9,7,5,1,6,8,16,7,2,,"8,4",1,1.974
SI_160,2015-06-03,07:51:58,1433310600105,3,411601,10,10,7,8,10,2,4,7,5,13,,"7,5",1,3.222
