id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_208,2015-11-19,07:16:55,1447913815747,1,19221,1,1,7,9,13,7,15,3,10,11,,"8,5",1,2.663
SI_208,2015-11-19,07:17:09,1447913815747,1,32431,2,2,7,14,11,12,6,13,16,10,,"2,4",0,2.341
SI_208,2015-11-19,07:17:22,1447913815747,1,49554,3,3,7,14,13,9,12,6,10,8,,"13,2",1,6.263
SI_208,2015-11-19,07:17:39,1447913815747,1,64042,4,4,7,1,14,5,16,12,10,13,,"10,3",0,3.617
SI_208,2015-11-19,07:17:54,1447913815747,1,76331,5,5,7,5,7,2,3,6,13,16,,"16,1",1,1.436
SI_208,2015-11-19,07:18:06,1447913815747,1,88929,6,6,7,2,10,11,3,9,16,7,,"11,3",1,1.739
SI_208,2015-11-19,07:18:19,1447913815747,1,103468,7,7,7,12,4,16,5,9,7,13,,"16,5",1,3.677
SI_208,2015-11-19,07:18:33,1447913815747,1,116206,8,8,7,1,2,10,3,7,12,13,,"12,6",1,1.885
SI_208,2015-11-19,07:18:46,1447913815747,1,128326,9,9,7,8,7,2,11,5,16,15,,"7,2",1,1.258
SI_208,2015-11-19,07:18:58,1447913815747,1,141418,10,10,7,12,3,8,2,9,14,10,,"9,5",1,2.239
