id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_278,2016-05-10,14:48:38,,,4,402054,1,1,7,6,14,7,13,8,15,3,,"14,6",1,1.818
SI_278,2016-05-10,14:48:51,,,4,414619,2,2,7,13,4,2,9,3,8,14,,"14,7",1,1.568
SI_278,2016-05-10,14:49:03,,,4,436617,3,3,7,7,13,11,9,6,5,16,,"10,3",1,11.042
SI_278,2016-05-10,14:49:25,,,4,452028,4,4,7,10,2,9,11,3,8,16,,"12,5",0,4.441
SI_278,2016-05-10,14:49:41,,,4,466982,5,5,7,10,2,14,6,13,1,5,,"13,5",1,3.886
SI_278,2016-05-10,14:49:56,,,4,479343,6,6,7,10,13,6,3,16,12,1,,"1,7",1,1.365
SI_278,2016-05-10,14:50:08,,,4,492738,7,7,7,10,14,8,4,11,5,7,,"8,3",1,2.409
SI_278,2016-05-10,14:50:22,,,4,508103,8,8,7,16,5,10,12,6,4,2,,"10,3",1,4.329
SI_278,2016-05-10,14:50:37,,,4,520471,9,9,7,16,6,4,9,13,12,3,,"13,7",1,1.355
SI_278,2016-05-10,14:50:49,,,4,533048,10,10,7,14,16,15,13,9,11,6,,"7,7",1,1.528
