id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_242,2016-01-26,12:30:39,1453807839677,1,18340,1,1,7,10,2,6,13,9,16,4,,"12,7",1,1.632
SI_242,2016-01-26,12:30:52,1453807839677,1,31471,2,2,7,11,8,1,13,12,9,3,,"12,5",1,2.159
SI_242,2016-01-26,12:31:05,1453807839677,1,44081,3,3,7,11,3,6,10,9,15,14,,"14,5",1,1.641
SI_242,2016-01-26,12:31:18,1453807839677,1,56761,4,4,7,9,1,5,4,6,11,13,,"9,1",1,1.717
SI_242,2016-01-26,12:31:30,1453807839677,1,70536,5,5,7,1,10,16,15,7,13,3,,"8,4",1,2.803
SI_242,2016-01-26,12:31:44,1453807839677,1,83194,6,6,7,8,4,16,2,9,1,7,,"14,5",1,1.702
SI_242,2016-01-26,12:31:57,1453807839677,1,95891,7,7,7,5,16,1,14,12,9,13,,"14,4",1,1.734
SI_242,2016-01-26,12:32:09,1453807839677,1,108559,8,8,7,2,16,4,11,12,1,6,,"1,6",1,1.718
SI_242,2016-01-26,12:32:22,1453807839677,1,121199,9,9,7,6,14,7,11,2,15,5,,"16,4",1,1.675
SI_242,2016-01-26,12:32:35,1453807839677,1,134404,10,10,7,2,1,14,7,12,16,8,,"12,6",1,2.233
