id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_244,2016-03-04,15:12:39,,,5,526738,1,1,7,5,3,9,15,2,11,10,,"9,5",1,1.748
SI_244,2016-03-04,15:12:52,,,5,538917,2,2,7,5,13,8,16,2,15,14,,"1,6",1,1.214
SI_244,2016-03-04,15:13:04,,,5,550874,3,3,7,6,4,15,1,2,16,8,,"16,6",0,0.999
SI_244,2016-03-04,15:13:16,,,5,562755,4,4,7,4,16,10,1,6,3,9,,"6,6",1,0.928
SI_244,2016-03-04,15:13:28,,,5,574966,5,5,7,1,10,8,6,11,7,14,,"1,1",0,1.248
SI_244,2016-03-04,15:13:40,,,5,587607,6,6,7,4,2,11,14,12,9,5,,"14,4",1,1.661
SI_244,2016-03-04,15:13:53,,,5,599984,7,7,7,10,15,3,1,14,7,5,,"4,1",0,1.446
SI_244,2016-03-04,15:14:05,,,5,612885,8,8,7,14,1,16,4,6,15,7,,"3,6",1,1.91
SI_244,2016-03-04,15:14:18,,,5,626215,9,9,7,1,6,16,11,7,13,14,,"11,6",1,2.385
SI_244,2016-03-04,15:14:31,,,5,638536,10,10,7,4,1,16,15,3,5,6,,"3,5",1,1.334
