id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_215,2015-11-12,16:29:58,1447342198816,1,17852,1,1,7,1,4,14,6,7,2,16,,"10,1",1,1.227
SI_215,2015-11-12,16:30:10,1447342198816,1,30008,2,2,7,7,8,1,15,10,9,14,,"4,4",1,1.204
SI_215,2015-11-12,16:30:23,1447342198816,1,42787,3,3,7,15,14,11,16,5,10,9,,"11,3",1,1.85
SI_215,2015-11-12,16:30:35,1447342198816,1,54843,4,4,7,4,10,16,3,15,12,2,,"2,7",1,1.127
SI_215,2015-11-12,16:30:47,1447342198816,1,66949,5,5,7,13,16,14,3,15,12,7,,"12,1",1,1.18
SI_215,2015-11-12,16:31:00,1447342198816,1,79263,6,6,7,3,6,9,12,15,1,5,,"5,6",1,1.361
SI_215,2015-11-12,16:31:12,1447342198816,1,92740,7,7,7,5,4,1,7,13,16,11,,"1,6",1,2.525
SI_215,2015-11-12,16:31:25,1447342198816,1,105227,8,8,7,9,6,15,10,1,13,2,,"1,5",1,1.56
SI_215,2015-11-12,16:31:38,1447342198816,1,117632,9,9,7,14,15,1,6,8,5,11,,"8,5",1,1.508
SI_215,2015-11-12,16:31:50,1447342198816,1,130157,10,10,7,13,5,16,8,12,10,6,,"10,6",1,1.586
