id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_145,2015-05-21,22:43:27,1432241007225,4,433230,1,1,7,16,3,7,2,8,6,5,,"14,3",1,1.814
SI_145,2015-05-21,22:43:40,1432241007225,4,445648,2,2,7,12,14,4,13,11,6,2,,"6,1",1,1.472
SI_145,2015-05-21,22:43:52,1432241007225,4,457802,3,3,7,5,3,4,8,10,15,1,,"3,2",1,1.175
SI_145,2015-05-21,22:44:04,1432241007225,4,470330,4,4,7,9,13,11,3,15,7,5,,"13,2",1,1.582
SI_145,2015-05-21,22:44:17,1432241007225,4,482667,5,5,7,6,8,14,2,10,12,1,,"15,6",1,1.376
SI_145,2015-05-21,22:44:29,1432241007225,4,495490,6,6,7,6,5,12,13,3,4,8,,"7,6",1,1.845
SI_145,2015-05-21,22:44:42,1432241007225,4,508047,7,7,7,11,13,5,12,2,14,4,,"16,6",1,1.538
SI_145,2015-05-21,22:44:54,1432241007225,4,521057,8,8,7,6,9,7,15,2,10,11,,"10,6",1,1.915
SI_145,2015-05-21,22:45:07,1432241007225,4,534826,9,9,7,15,6,7,16,9,13,8,,"15,1",1,1.731
SI_145,2015-05-21,22:45:21,1432241007225,4,546885,10,10,7,9,1,14,16,5,8,6,,"6,7",1,0.972
