id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_257,2016-03-01,05:41:58,,,2,168388,1,1,7,11,16,7,12,13,5,1,,"13,5",1,1.339
SI_257,2016-03-01,05:42:10,,,2,180399,2,2,7,11,12,1,13,14,4,8,,"4,6",1,1.019
SI_257,2016-03-01,05:42:22,,,2,192809,3,3,7,2,13,4,9,6,16,10,,"10,7",1,1.442
SI_257,2016-03-01,05:42:34,,,2,209348,4,4,7,6,9,5,12,16,3,8,,"2,4",1,5.584
SI_257,2016-03-01,05:42:51,,,2,226152,5,5,7,16,6,4,13,8,10,1,,"12,3",1,5.826
SI_257,2016-03-01,05:43:08,,,2,238577,6,6,7,4,10,15,6,3,9,16,,"6,4",1,1.463
SI_257,2016-03-01,05:43:20,,,2,250869,7,7,7,15,2,11,10,12,1,7,,"15,1",1,1.308
SI_257,2016-03-01,05:43:32,,,2,268897,8,8,7,6,8,7,5,14,9,3,,"8,1",0,7.054
SI_257,2016-03-01,05:43:50,,,2,282204,9,9,7,8,3,10,11,2,5,15,,"10,4",0,2.354
SI_257,2016-03-01,05:44:04,,,2,295560,10,10,7,11,10,12,2,5,8,14,,"8,6",1,2.401
