id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_274,2016-04-30,14:25:18,,,2,154475,1,1,7,7,10,13,1,8,15,9,,"9,7",1,1.304
SI_274,2016-04-30,14:25:30,,,2,166324,2,2,7,13,11,2,4,10,8,16,,"13,1",1,0.952
SI_274,2016-04-30,14:25:42,,,2,179354,3,3,7,9,2,3,5,12,11,4,,"9,3",1,2.14
SI_274,2016-04-30,14:25:55,,,2,191987,4,4,7,3,15,5,7,8,10,9,,"8,5",1,1.747
SI_274,2016-04-30,14:26:07,,,2,204003,5,5,7,6,10,5,7,16,4,11,,"11,7",1,1.122
SI_274,2016-04-30,14:26:20,,,2,218361,6,6,7,11,16,13,15,10,2,9,,"10,3",0,3.466
SI_274,2016-04-30,14:26:34,,,2,232822,7,7,7,11,4,16,8,15,10,5,,"16,3",1,3.571
SI_274,2016-04-30,14:26:48,,,2,247032,8,8,7,8,7,10,9,12,5,14,,"15,7",0,3.305
SI_274,2016-04-30,14:27:03,,,2,259336,9,9,7,6,1,10,13,8,7,4,,"13,4",1,1.415
SI_274,2016-04-30,14:27:15,,,2,271356,10,10,7,11,16,3,2,8,1,5,,"1,6",1,1.132
