id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_252,2016-03-08,11:26:45,,,4,401934,1,1,7,2,5,14,11,7,8,4,,"2,1",1,0.895
SI_252,2016-03-08,11:26:57,,,4,413816,2,2,7,4,14,15,3,1,5,13,,"2,2",1,1.027
SI_252,2016-03-08,11:27:09,,,4,425717,3,3,7,8,13,14,11,2,6,12,,"7,7",1,1.056
SI_252,2016-03-08,11:27:20,,,4,440297,4,4,7,3,6,14,5,2,4,15,,"5,4",1,3.728
SI_252,2016-03-08,11:27:35,,,4,452425,5,5,7,6,14,11,9,13,7,4,,"4,7",1,1.27
SI_252,2016-03-08,11:27:47,,,4,467008,6,6,7,6,15,8,11,10,12,14,,"6,1",0,3.702
SI_252,2016-03-08,11:28:02,,,4,481218,7,7,7,1,5,7,12,16,8,14,,"9,5",1,3.37
SI_252,2016-03-08,11:28:16,,,4,493406,8,8,7,16,6,10,13,14,11,8,,"13,4",1,1.283
SI_252,2016-03-08,11:28:28,,,4,505331,9,9,7,7,14,1,9,5,12,2,,"2,7",1,1.068
SI_252,2016-03-08,11:28:40,,,4,517441,10,10,7,10,14,1,4,3,11,7,,"3,5",1,1.258
