id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_147,2015-05-30,12:36:18,1432982178353,1,17871,1,1,7,1,11,4,16,7,9,5,,"16,1",1,1.365
SI_147,2015-05-30,12:36:30,1432982178353,1,30213,2,2,7,16,1,11,13,12,6,14,,"12,5",1,1.486
SI_147,2015-05-30,12:36:42,1432982178353,1,42347,3,3,7,1,11,10,3,13,6,12,,"1,1",1,1.278
SI_147,2015-05-30,12:36:55,1432982178353,1,55781,4,4,7,14,9,7,8,6,11,16,,"2,1",1,2.591
SI_147,2015-05-30,12:37:08,1432982178353,1,68597,5,5,7,5,1,13,14,11,2,12,,"5,1",1,1.975
SI_147,2015-05-30,12:37:21,1432982178353,1,82421,6,6,7,5,13,16,4,2,12,8,,"13,2",1,2.985
SI_147,2015-05-30,12:37:35,1432982178353,1,94618,7,7,7,7,3,5,11,15,8,1,,"2,5",1,1.35
SI_147,2015-05-30,12:37:47,1432982178353,1,107651,8,8,7,6,12,9,11,8,4,14,,"6,1",0,2.194
SI_147,2015-05-30,12:38:00,1432982178353,1,120332,9,9,7,12,11,4,5,6,13,8,,"5,4",1,1.841
SI_147,2015-05-30,12:38:13,1432982178353,1,132497,10,10,7,7,10,4,16,14,2,9,,"10,6",1,1.321
