id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_281,2016-04-09,14:15:17,,,5,554548,1,1,7,13,15,6,16,7,9,2,,"3,7",1,1.49
SI_281,2016-04-09,14:15:30,,,5,567900,2,2,7,1,10,16,11,14,15,8,,"11,4",0,2.44
SI_281,2016-04-09,14:15:43,,,5,580700,3,3,7,14,6,13,4,1,12,8,,"1,2",1,1.878
SI_281,2016-04-09,14:15:56,,,5,592944,4,4,7,15,8,11,1,3,16,6,,"2,6",1,1.347
SI_281,2016-04-09,14:16:08,,,5,606061,5,5,7,6,15,13,14,5,2,9,,"8,5",1,2.184
SI_281,2016-04-09,14:16:21,,,5,618013,6,6,7,2,10,15,14,7,5,13,,"13,7",1,1.051
SI_281,2016-04-09,14:16:33,,,5,631505,7,7,7,15,6,8,14,7,3,9,,"8,3",1,2.586
SI_281,2016-04-09,14:16:47,,,5,643710,8,8,7,7,5,12,16,8,13,10,,"14,7",1,1.281
SI_281,2016-04-09,14:16:59,,,5,655852,9,9,7,2,3,9,12,8,7,15,,"11,3",1,1.19
SI_281,2016-04-09,14:17:11,,,5,668844,10,10,7,11,1,9,10,3,13,16,,"13,6",1,2.069
