id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_163,2015-06-09,12:47:57,1433846877499,5,557001,1,1,7,16,14,1,11,15,12,9,,"16,1",1,1.115
SI_163,2015-06-09,12:48:09,1433846877499,5,576483,2,2,7,13,11,10,1,3,7,16,,"7,6",0,8.626
SI_163,2015-06-09,12:48:28,1433846877499,5,589219,3,3,7,10,2,1,9,14,4,15,,"15,7",1,1.863
SI_163,2015-06-09,12:48:41,1433846877499,5,602969,4,4,7,12,1,2,15,11,14,7,,"1,1",1,2.884
SI_163,2015-06-09,12:48:55,1433846877499,5,620286,5,5,7,9,15,11,16,8,10,2,,"10,6",0,6.447
SI_163,2015-06-09,12:49:12,1433846877499,5,637837,6,6,7,11,14,16,5,9,2,4,,"16,3",1,6.676
SI_163,2015-06-09,12:49:30,1433846877499,5,649732,7,7,7,11,10,1,3,13,9,15,,"7,6",1,1.04
SI_163,2015-06-09,12:49:42,1433846877499,5,661763,8,8,7,5,6,16,13,2,12,10,,"7,6",1,1.16
SI_163,2015-06-09,12:49:54,1433846877499,5,678022,9,9,7,7,8,5,15,2,11,1,,"16,3",1,5.389
SI_163,2015-06-09,12:50:10,1433846877499,5,690245,10,10,7,9,5,15,16,4,2,7,,"3,4",1,1.35
