id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_248,2016-02-17,22:45:28,1455745528425,4,421867,1,1,7,7,12,11,15,4,10,6,,"7,1",1,1.516
SI_248,2016-02-17,22:45:40,1455745528425,4,434817,2,2,7,3,15,7,12,14,9,13,,"16,1",1,1.943
SI_248,2016-02-17,22:45:53,1455745528425,4,447078,3,3,7,1,5,14,8,6,11,2,,"5,2",1,1.344
SI_248,2016-02-17,22:46:06,1455745528425,4,459462,4,4,7,15,9,16,7,1,6,5,,"5,7",1,1.475
SI_248,2016-02-17,22:46:18,1455745528425,4,473075,5,5,7,13,1,14,2,9,15,11,,"14,5",1,2.701
SI_248,2016-02-17,22:46:32,1455745528425,4,486726,6,6,7,3,2,7,16,9,15,4,,"15,6",1,2.763
SI_248,2016-02-17,22:46:45,1455745528425,4,498872,7,7,7,7,15,4,10,1,8,2,,"7,1",1,1.26
SI_248,2016-02-17,22:46:57,1455745528425,4,511786,8,8,7,9,15,4,8,14,7,11,,"5,3",1,2.024
SI_248,2016-02-17,22:47:10,1455745528425,4,525408,9,9,7,6,7,16,1,5,9,3,,"6,5",1,2.734
SI_248,2016-02-17,22:47:24,1455745528425,4,540717,10,10,7,16,15,2,5,11,7,12,,"1,3",1,4.383
