id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_254,2016-02-03,10:01:03,1454490063939,2,156522,1,1,7,16,2,14,11,5,3,10,,"16,6",1,1.483
SI_254,2016-02-03,10:01:16,1454490063939,2,168548,2,2,7,8,7,9,1,3,12,10,,"10,7",1,1.048
SI_254,2016-02-03,10:01:28,1454490063939,2,181185,3,3,7,15,12,3,16,11,10,5,,"15,1",0,1.661
SI_254,2016-02-03,10:01:41,1454490063939,2,195279,4,4,7,1,9,8,16,4,6,2,,"16,4",0,3.111
SI_254,2016-02-03,10:01:55,1454490063939,2,207485,5,5,7,12,5,2,8,10,4,6,,"1,1",1,1.145
SI_254,2016-02-03,10:02:07,1454490063939,2,219906,6,6,7,10,8,9,16,12,11,7,,"15,1",1,1.457
SI_254,2016-02-03,10:02:19,1454490063939,2,232102,7,7,7,10,12,14,13,8,6,4,,"8,5",1,1.231
SI_254,2016-02-03,10:02:32,1454490063939,2,244954,8,8,7,2,16,12,10,13,7,3,,"12,2",0,1.76
SI_254,2016-02-03,10:02:44,1454490063939,2,257388,9,9,7,16,7,1,6,9,2,12,,"13,2",1,1.379
SI_254,2016-02-03,10:02:57,1454490063939,2,269473,10,10,7,6,4,14,10,7,1,15,,"9,6",1,1.125
