id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_232,2016-01-27,07:58:18,1453877898548,3,308727,1,1,7,13,5,2,9,11,12,6,,"2,3",0,1.306
SI_232,2016-01-27,07:58:30,1453877898548,3,320720,2,2,7,6,10,9,8,14,4,2,,"8,2",1,1.099
SI_232,2016-01-27,07:58:42,1453877898548,3,332539,3,3,7,3,4,15,13,5,9,1,,"16,6",1,0.924
SI_232,2016-01-27,07:58:54,1453877898548,3,344891,4,4,7,7,10,3,15,12,11,16,,"2,3",1,1.47
SI_232,2016-01-27,07:59:06,1453877898548,3,357189,5,5,7,15,14,3,11,16,4,9,,"11,4",1,1.409
SI_232,2016-01-27,07:59:19,1453877898548,3,369100,6,6,7,11,13,15,4,5,14,2,,"7,3",1,1.031
SI_232,2016-01-27,07:59:31,1453877898548,3,381430,7,7,7,9,11,12,5,13,4,6,,"10,1",1,1.442
SI_232,2016-01-27,07:59:43,1453877898548,3,394358,8,8,7,11,7,9,10,5,2,3,,"10,4",1,2.019
SI_232,2016-01-27,07:59:56,1453877898548,3,406464,9,9,7,9,15,5,13,11,4,8,,"16,2",1,1.215
SI_232,2016-01-27,08:00:08,1453877898548,3,419633,10,10,7,13,6,5,9,11,12,14,,"5,3",1,2.259
