id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_162,2015-05-27,12:43:58,1432723438377,5,632448,1,1,7,11,4,15,9,3,5,14,,"3,1",1,4.337
SI_162,2015-05-27,12:44:13,1432723438377,5,647667,2,2,7,15,12,2,4,6,1,3,,"2,3",0,4.393
SI_162,2015-05-27,12:44:28,1432723438377,5,662286,3,3,7,6,5,10,14,12,3,4,,"2,2",0,3.801
SI_162,2015-05-27,12:44:43,1432723438377,5,674735,4,4,7,12,9,3,4,15,5,14,,"5,4",0,1.626
SI_162,2015-05-27,12:44:55,1432723438377,5,688389,5,5,7,13,15,9,3,1,11,10,,"10,5",0,2.83
SI_162,2015-05-27,12:45:09,1432723438377,5,704838,6,6,7,12,6,14,16,11,4,2,,"6,7",0,5.624
SI_162,2015-05-27,12:45:25,1432723438377,5,719726,7,7,7,4,16,11,13,2,3,8,,"4,7",0,4.065
SI_162,2015-05-27,12:45:40,1432723438377,5,734972,8,8,7,3,12,14,8,2,9,10,,"8,1",1,4.423
SI_162,2015-05-27,12:45:56,1432723438377,5,748989,9,9,7,4,13,16,1,11,15,3,,"1,6",1,3.193
SI_162,2015-05-27,12:46:10,1432723438377,5,761877,10,10,7,2,10,8,12,4,5,14,,"7,7",1,2.065
