id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_288,2016-05-21,15:08:39,,,5,555154,1,1,7,11,10,13,6,7,8,2,,"6,4",1,1.597
SI_288,2016-05-21,15:08:52,,,5,567447,2,2,7,3,9,11,12,13,4,5,,"5,7",1,1.411
SI_288,2016-05-21,15:09:04,,,5,580774,3,3,7,7,12,9,8,13,2,4,,"12,2",1,2.446
SI_288,2016-05-21,15:09:17,,,5,593542,4,4,7,2,6,3,13,4,16,12,,"6,2",0,1.887
SI_288,2016-05-21,15:09:30,,,5,605886,5,5,7,9,11,1,12,6,15,2,,"11,4",0,1.454
SI_288,2016-05-21,15:09:42,,,5,618555,6,6,7,16,12,1,15,6,9,3,,"7,7",1,1.783
SI_288,2016-05-21,15:09:55,,,5,630979,7,7,7,1,7,8,11,13,15,4,,"11,5",0,1.53
SI_288,2016-05-21,15:10:07,,,5,643091,8,8,7,9,6,7,8,13,3,16,,"9,1",1,1.229
SI_288,2016-05-21,15:10:20,,,5,655323,9,9,7,3,11,10,7,9,8,14,,"7,3",0,1.335
SI_288,2016-05-21,15:10:32,,,5,667424,10,10,7,4,2,9,5,14,7,3,,"6,3",0,1.216
