id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_210,2015-11-10,16:24:13,1447169053201,5,540188,1,1,7,16,14,9,13,3,4,15,,"3,7",1,1.202
SI_210,2015-11-10,16:24:25,1447169053201,5,552321,2,2,7,9,11,5,16,3,14,12,,"12,7",1,1.293
SI_210,2015-11-10,16:24:37,1447169053201,5,564027,3,3,7,11,4,16,13,9,2,1,,"1,7",1,0.867
SI_210,2015-11-10,16:24:49,1447169053201,5,576194,4,4,7,14,5,15,11,16,3,8,,"5,2",1,1.328
SI_210,2015-11-10,16:25:01,1447169053201,5,588134,5,5,7,3,10,4,9,15,8,14,,"7,4",0,1.098
SI_210,2015-11-10,16:25:13,1447169053201,5,600444,6,6,7,10,3,4,1,8,14,13,,"2,4",1,1.341
SI_210,2015-11-10,16:25:25,1447169053201,5,613034,7,7,7,11,2,9,6,12,15,8,,"11,1",1,1.755
SI_210,2015-11-10,16:25:38,1447169053201,5,625190,8,8,7,3,7,12,14,5,10,13,,"5,5",1,1.313
SI_210,2015-11-10,16:25:50,1447169053201,5,637207,9,9,7,12,9,15,16,5,13,3,,"9,2",1,1.174
SI_210,2015-11-10,16:26:02,1447169053201,5,649563,10,10,7,5,4,6,11,7,10,9,,"11,1",0,1.511
