id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_146,2015-05-22,16:57:05,1432306625570,3,283797,1,1,7,2,14,8,4,13,7,10,,"10,7",1,1.47
SI_146,2015-05-22,16:57:17,1432306625570,3,296203,2,2,7,16,8,13,2,14,11,7,,"7,7",1,1.553
SI_146,2015-05-22,16:57:30,1432306625570,3,308638,3,3,7,1,6,4,2,12,16,5,,"6,2",1,1.592
SI_146,2015-05-22,16:57:42,1432306625570,3,321799,4,4,7,12,11,13,4,14,16,8,,"8,7",1,2.317
SI_146,2015-05-22,16:57:55,1432306625570,3,334899,5,5,7,14,1,3,11,15,2,13,,"14,1",1,2.26
SI_146,2015-05-22,16:58:09,1432306625570,3,348238,6,6,7,1,6,5,14,4,7,8,,"6,2",1,1.974
SI_146,2015-05-22,16:58:22,1432306625570,3,360342,7,7,7,7,3,4,6,15,16,1,,"6,7",1,1.258
SI_146,2015-05-22,16:58:34,1432306625570,3,375477,8,8,7,15,11,12,10,3,4,9,,"11,4",1,4.294
SI_146,2015-05-22,16:58:49,1432306625570,3,388097,9,9,7,1,2,9,7,15,16,11,,"2,3",0,1.781
SI_146,2015-05-22,16:59:02,1432306625570,3,400564,10,10,7,13,10,15,4,11,7,2,,"11,6",1,1.628
