id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_152,2015-06-11,12:30:49,1434018649045,1,17883,1,1,7,2,15,9,13,1,4,14,,"2,3",1,1.343
SI_152,2015-06-11,12:31:01,1434018649045,1,30528,2,2,7,3,10,6,1,2,14,12,,"8,5",1,1.774
SI_152,2015-06-11,12:31:13,1434018649045,1,43690,3,3,7,12,2,11,14,16,8,4,,"11,3",1,2.286
SI_152,2015-06-11,12:31:27,1434018649045,1,56181,4,4,7,1,6,12,7,2,9,11,,"13,7",1,1.643
SI_152,2015-06-11,12:31:39,1434018649045,1,68377,5,5,7,2,10,14,11,6,9,3,,"2,1",1,1.324
SI_152,2015-06-11,12:31:51,1434018649045,1,82499,6,6,7,11,1,10,2,7,12,3,,"10,3",1,3.255
SI_152,2015-06-11,12:32:05,1434018649045,1,95007,7,7,7,6,4,15,1,5,7,12,,"7,6",0,1.623
SI_152,2015-06-11,12:32:18,1434018649045,1,106986,8,8,7,5,4,15,7,12,2,16,,"3,6",1,1.118
SI_152,2015-06-11,12:32:30,1434018649045,1,120838,9,9,7,12,13,7,6,5,10,9,,"11,3",1,2.991
SI_152,2015-06-11,12:32:44,1434018649045,1,133792,10,10,7,16,11,4,8,5,14,9,,"11,2",1,2.076
