id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_223,2015-12-18,08:04:01,1450422241091,4,439027,1,1,7,4,10,5,2,16,13,14,,"12,7",1,3.84
SI_223,2015-12-18,08:04:15,1450422241091,4,451398,2,2,7,4,10,3,14,6,1,11,,"1,6",1,1.516
SI_223,2015-12-18,08:04:28,1450422241091,4,469475,3,3,7,14,12,8,4,7,13,6,,"7,5",1,7.23
SI_223,2015-12-18,08:04:46,1450422241091,4,482092,4,4,7,4,5,10,7,13,8,15,,"7,4",1,1.769
SI_223,2015-12-18,08:04:58,1450422241091,4,494291,5,5,7,11,5,3,2,8,14,7,,"15,4",1,1.329
SI_223,2015-12-18,08:05:11,1450422241091,4,506289,6,6,7,12,10,5,11,8,9,1,,"5,3",1,1.146
SI_223,2015-12-18,08:05:23,1450422241091,4,517943,7,7,7,13,2,14,15,10,12,11,,"9,5",0,0.8
SI_223,2015-12-18,08:05:34,1450422241091,4,530276,8,8,7,9,15,12,2,4,5,7,,"15,2",1,1.484
SI_223,2015-12-18,08:05:47,1450422241091,4,546195,9,9,7,1,14,5,11,4,3,10,,"15,1",0,5.072
SI_223,2015-12-18,08:06:02,1450422241091,4,558233,10,10,7,3,2,16,9,10,12,11,,"6,1",1,1.182
